date,daytype,seconds,miles,tips,total,payment_type,speed
10/27/19,weekday,675,2.2,2,12.75,Credit,11.733333
3/22/19,weekend,420,0.7,0,6,Cash,6
5/7/19,weekday,507,1.22,3,10.75,Credit,8.6627219
12/3/19,weekday,1457,12.81,13,51.25,Credit,31.651338
10/23/19,weekday,547,1.21,0,8.25,Cash,7.9634369
2/8/19,weekend,69,0.16,0,3.5,Cash,8.3478261
2/21/19,weekday,540,1.4,0,7.5,Cash,9.3333333
7/11/19,weekday,347,1.29,1,8,Credit,13.383285
8/29/19,weekday,1153,4.1,0,14.75,Cash,12.801388
1/15/19,weekday,960,2.7,3.25,16.25,Credit,10.125
2/5/19,weekday,1500,18.6,9.1,54.6,Credit,44.64
1/12/19,weekend,500,2.36,2,11.25,Credit,16.992
1/19/19,weekend,716,2.4,0,9.5,Cash,12.067039
9/20/19,weekend,480,1.5,0,7.5,Cash,11.25
3/5/19,weekday,179,0.37,0,4.5,Cash,7.4413408
12/9/19,weekday,3819,18.6,10.3,61.8,Credit,17.533386
2/13/19,weekday,706,1.03,0,7.75,Cash,5.2521246
3/13/19,weekday,180,0.7,0,7.25,Cash,14
3/4/19,weekday,1139,14.4,5,45.75,Credit,45.513608
3/15/19,weekend,1200,5.1,0,15.75,Credit,15.3
6/26/19,weekday,4800,24,16.88,84.38,Credit,18
9/26/19,weekday,1317,5.48,4.69,23.44,Credit,14.979499
3/31/19,weekday,240,0.4,1.5,7.5,Credit,6
2/24/19,weekday,1620,17.6,9.5,57,Credit,39.111111
6/18/19,weekday,3240,17.7,12,59.5,Credit,19.666667
11/29/19,weekend,1056,2.6,7.88,39.38,Credit,8.8636364
9/15/19,weekday,300,0.3,0,15,Cash,3.6
9/27/19,weekend,3468,17.77,9.25,55.5,Credit,18.446367
12/7/19,weekend,1440,5,3,19.75,Credit,12.5
4/10/19,weekday,660,2.2,0,12,Cash,12
6/6/19,weekday,1040,1.7,2,13.25,Credit,5.8846154
6/28/19,weekend,420,0.9,0.9,6.9,Credit,7.7142857
9/7/19,weekend,660,3.2,0,15.25,Cash,17.454545
6/1/19,weekend,385,0.94,2,8.5,Credit,8.7896104
1/28/19,weekday,1020,2.1,1,12,Credit,7.4117647
4/22/19,weekday,483,1.75,0,9,Cash,13.043478
9/12/19,weekday,2753,19.11,12.31,61.56,Credit,24.989466
1/18/19,weekend,2296,6.16,0,22.25,Cash,9.6585366
12/13/19,weekend,2589,12.1,0,34,Cash,16.825029
12/23/19,weekday,339,0.74,2,8.25,Credit,7.8584071
9/21/19,weekend,240,0.8,2,7.75,Credit,12
10/4/19,weekend,678,1.51,0,8.5,Cash,8.0176991
9/13/19,weekend,399,1.01,2,9.75,Credit,9.112782
4/11/19,weekday,229,0.87,4,10,Credit,13.676856
5/15/19,weekday,720,0.9,0,7.75,Cash,4.5
1/29/19,weekday,360,0.7,2,7.5,Credit,7
5/31/19,weekend,900,1.6,0.95,10.45,Credit,6.4
10/4/19,weekend,530,1.1,2,9.25,Credit,7.4716981
6/27/19,weekday,1080,3.1,1,13.5,Credit,10.333333
7/3/19,weekday,451,3.07,3.69,18.44,Credit,24.505543
2/12/19,weekday,524,1.65,2,10.5,Credit,11.335878
1/25/19,weekend,249,0.41,1,6.25,Credit,5.9277108
10/22/19,weekday,660,1.2,0,7.5,Cash,6.5454545
9/19/19,weekday,852,4.66,0,15.25,Cash,19.690141
5/24/19,weekend,180,0.5,0,4.5,Credit,10
3/14/19,weekday,300,2.9,0,10.25,Cash,34.8
5/15/19,weekday,600,1.7,0,9.25,Cash,10.2
8/23/19,weekend,960,3.5,0,13,Cash,13.125
8/18/19,weekday,2371,10.21,0,34.75,Cash,15.50232
6/12/19,weekday,620,1.25,1.75,10,Credit,7.2580645
5/2/19,weekday,197,0.47,0,6.5,Cash,8.5888325
9/26/19,weekday,2520,24.9,13.05,77.8,Credit,35.571429
3/27/19,weekday,3660,16.6,0,49.5,Cash,16.327869
8/20/19,weekday,900,4.86,3.4,20.4,Credit,19.44
5/9/19,weekday,1814,15.6,0,44,Cash,30.959206
6/17/19,weekday,301,1.48,0,7,Cash,17.700997
9/23/19,weekday,1381,5.02,0,17.75,Credit,13.086169
4/5/19,weekend,1450,8.3,4.9,29.4,Credit,20.606897
9/9/19,weekday,480,1.3,1.09,8.34,Credit,9.75
8/29/19,weekday,2356,16.77,9.25,55.5,Credit,25.624788
4/15/19,weekday,1260,8.1,4.65,27.9,Credit,23.142857
5/31/19,weekend,1066,2.2,2,13.75,Credit,7.4296435
11/8/19,weekend,600,1.9,3,12,Credit,11.4
12/21/19,weekend,1380,1.1,10.2,60.7,Credit,2.8695652
12/19/19,weekday,2350,16.61,9.85,59.1,Credit,25.445106
4/4/19,weekday,1805,19.2,0,51.25,Cash,38.293629
7/24/19,weekday,360,1,3,10,Credit,10
12/11/19,weekday,360,0.7,1.15,6.9,Credit,7
3/27/19,weekday,180,0.5,0,5.75,Cash,10
9/20/19,weekend,697,2.3,2,13.5,Credit,11.879484
11/25/19,weekday,600,1.1,2,9.25,Credit,6.6
1/9/19,weekday,540,3.2,0,14.75,Cash,21.333333
3/12/19,weekday,156,0.25,3,7.5,Credit,5.7692308
9/27/19,weekend,649,3.4,4.56,22.81,Credit,18.859784
3/7/19,weekday,420,1,1,9,Credit,8.5714286
3/9/19,weekend,360,0.9,3,11.5,Credit,9
2/13/19,weekday,570,1.7,3,12.5,Credit,10.736842
8/2/19,weekend,118,0.41,0,4.25,Cash,12.508475
1/21/19,weekday,289,0.64,0,5.5,Cash,7.9723183
6/7/19,weekend,2040,1,0,15,Cash,1.7647059
5/21/19,weekday,563,2.5,0,9.75,Cash,15.98579
2/12/19,weekday,420,0.7,1,7.25,Credit,6
2/28/19,weekday,496,1.6,0,8,Cash,11.612903
9/28/19,weekend,396,1.2,0,6.5,Cash,10.909091
1/11/19,weekend,840,4.5,2.95,17.7,Credit,19.285714
9/22/19,weekday,876,3.3,2.5,15,Credit,13.561644
8/8/19,weekday,540,1.5,2,10,Credit,10
6/21/19,weekend,594,1.41,2,11.75,Credit,8.5454545
5/19/19,weekday,2031,14.92,5,48.75,Credit,26.446086
7/28/19,weekday,2880,18.8,13.1,65.1,Credit,23.5
1/4/19,weekend,193,0.41,0,5.75,Cash,7.6476684
1/2/19,weekday,361,0.7,0,6.75,Cash,6.9806094
3/21/19,weekday,2280,17.3,0,47.25,Cash,27.315789
7/19/19,weekend,623,1.31,0,7.75,Cash,7.5698234
6/28/19,weekend,1980,0.7,0,31.5,Cash,1.2727273
7/16/19,weekday,636,1.6,3,12,Credit,9.0566038
7/13/19,weekend,2100,12.7,11.85,70.75,Credit,21.771429
2/8/19,weekend,399,0.82,0,6,Cash,7.3984962
1/19/19,weekend,1853,16.8,11.56,57.81,Credit,32.638964
9/28/19,weekend,368,1.02,2,9.5,Credit,9.9782609
12/28/19,weekend,600,0.1,0,9.75,Cash,0.6
4/2/19,weekday,753,1.2,1.5,10,Credit,5.7370518
8/24/19,weekend,410,0.87,0,6.5,Cash,7.6390244
6/18/19,weekday,2640,14.8,0,41.75,Cash,20.181818
8/14/19,weekday,240,0.6,0,5,Cash,9
6/7/19,weekend,345,0.6,4,11,Credit,6.2608696
8/8/19,weekday,360,0.8,1,7,Credit,8
10/30/19,weekday,100,0.17,0,7.75,Cash,6.12
2/7/19,weekday,3145,17.76,9.05,54.3,Credit,20.329412
1/13/19,weekday,600,2.2,0,9.5,Cash,13.2
12/13/19,weekend,540,1,0,7,Cash,6.6666667
11/17/19,weekday,480,2.6,0,9.5,Cash,19.5
9/20/19,weekend,837,1.8,0,9.25,Cash,7.7419355
4/5/19,weekend,379,1.3,1,7.5,Credit,12.348285
4/1/19,weekday,300,0.8,0,5.75,Cash,9.6
11/7/19,weekday,1860,15.7,8.8,52.3,Credit,30.387097
6/9/19,weekday,184,0.56,2,8.25,Credit,10.956522
5/16/19,weekday,937,1.5,3,14.5,Credit,5.7630736
7/26/19,weekend,1260,0.1,0,9.75,Cash,0.28571429
4/5/19,weekend,325,0.94,1,7.5,Credit,10.412308
6/22/19,weekend,1560,9,0,26.25,Cash,20.769231
4/24/19,weekday,840,1.1,4,12,Credit,4.7142857
5/30/19,weekday,543,1.31,2,9.75,Credit,8.6850829
4/4/19,weekday,480,0.8,2,9,Credit,6
5/23/19,weekday,114,0.25,0,3.75,Cash,7.8947368
2/12/19,weekday,720,0.2,0,14.75,Credit,1
5/25/19,weekend,1540,7.85,0,25,Credit,18.350649
10/10/19,weekday,480,1.1,4,12.75,Credit,8.25
10/13/19,weekday,780,3.1,3.9,19.15,Credit,14.307692
8/5/19,weekday,549,1.5,2,11.25,Credit,9.8360656
2/2/19,weekend,1440,11.9,9.3,46.55,Credit,29.75
7/31/19,weekday,2880,6.5,0,24.5,Cash,8.125
1/20/19,weekday,374,2.62,0,14.75,Cash,25.219251
9/19/19,weekday,1350,2.77,0,13.25,Cash,7.3866667
8/17/19,weekend,645,0.97,0,7.75,Cash,5.4139535
12/14/19,weekend,480,1.5,0,7.75,Cash,11.25
1/17/19,weekday,750,2.89,0,11.5,Cash,13.872
6/18/19,weekday,1589,4.8,3.8,22.8,Credit,10.874764
3/15/19,weekend,2931,18.24,6,59.75,Credit,22.403275
11/5/19,weekday,282,0.8,3,9.75,Credit,10.212766
11/21/19,weekday,1159,3.15,1.5,15,Credit,9.7842968
3/12/19,weekday,348,0.56,2,8,Credit,5.7931034
7/16/19,weekday,3960,17.5,10.1,60.1,Credit,15.909091
2/26/19,weekday,180,0.9,0,4.2,Cash,18
11/3/19,weekday,695,2.12,0,9.5,Cash,10.981295
8/22/19,weekday,2203,12.83,7.6,45.6,Credit,20.965956
10/12/19,weekend,411,1.01,0,7.25,Cash,8.8467153
5/6/19,weekday,2340,26.1,16.85,83.6,Credit,40.153846
5/18/19,weekend,1196,10.64,9.55,57.3,Credit,32.026756
5/21/19,weekday,665,0.95,2,10,Credit,5.1428571
5/13/19,weekday,2760,16.1,8.65,51.9,Credit,21
1/22/19,weekday,1140,5,0,20.75,Cash,15.789474
12/1/19,weekday,240,0.2,2,8.75,Credit,3
6/23/19,weekday,708,2.57,0,10.75,Cash,13.067797
6/7/19,weekend,720,0.4,0,20.75,Cash,2
6/20/19,weekday,522,1.5,0,7.5,Cash,10.344828
10/27/19,weekday,720,2.6,3.5,20.5,Credit,13
12/4/19,weekday,429,0.97,0,7.5,Cash,8.1398601
6/6/19,weekday,720,1.1,1.16,8.91,Credit,5.5
3/9/19,weekend,553,1.23,0,7.5,Cash,8.0072333
4/6/19,weekend,2617,18,12.81,64.06,Credit,24.761177
5/29/19,weekday,4320,17.6,12.85,64.35,Credit,14.666667
5/8/19,weekday,1227,10.8,6.55,39.3,Credit,31.687042
3/24/19,weekday,447,1,0,6.25,Cash,8.0536913
1/15/19,weekday,720,2.3,2,12,Credit,11.5
5/22/19,weekday,1358,1.27,0,11.25,Cash,3.3667158
11/30/19,weekend,120,0.3,0,4,Cash,9
3/8/19,weekend,871,2.1,0,10.25,Cash,8.6796785
8/11/19,weekday,905,5.8,0,30.75,Credit,23.071823
9/20/19,weekend,473,1.29,0,6.75,Cash,9.8181818
8/27/19,weekday,267,0.46,2,8.5,Credit,6.2022472
8/9/19,weekend,2640,17.8,0,50.25,Cash,24.272727
8/7/19,weekday,418,0.92,2,8.75,Credit,7.923445
1/18/19,weekend,557,0.6,0,6.25,Cash,3.8779174
12/2/19,weekday,1620,14.5,0,40.75,Cash,32.222222
3/22/19,weekend,660,4,3,16.25,Credit,21.818182
12/3/19,weekday,420,0.7,3,9.25,Credit,6
11/3/19,weekday,511,3.93,0,23.5,Cash,27.686888
11/5/19,weekday,180,0.9,2,7.5,Credit,18
5/9/19,weekday,873,2.9,0,11,Cash,11.958763
3/5/19,weekday,602,1.31,0,7.5,Cash,7.833887
4/15/19,weekday,480,1.5,2,10.5,Credit,11.25
5/3/19,weekend,840,0.1,1,12.5,Credit,0.42857143
8/21/19,weekday,2112,17.74,0,48.25,Cash,30.238636
8/8/19,weekday,600,2.3,0,8.5,Cash,13.8
4/27/19,weekend,720,1.4,1.5,9.5,Credit,7
5/28/19,weekday,780,5.7,0,16.75,Cash,26.307692
7/6/19,weekend,513,1.54,0,8.75,Cash,10.807018
6/24/19,weekday,1260,14.6,12,67.5,Credit,41.714286
3/12/19,weekday,755,3.47,0,11.75,Cash,16.545695
4/1/19,weekday,608,1.45,0,8.25,Cash,8.5855263
4/11/19,weekday,873,3.15,2.5,15,Credit,12.989691
6/11/19,weekday,498,1.13,3,11.75,Credit,8.1686747
7/23/19,weekday,1204,6.55,4.1,24.6,Credit,19.584718
1/30/19,weekday,540,2.8,0,14.75,Cash,18.666667
12/8/19,weekday,1260,0.9,8.3,49.3,Credit,2.5714286
6/11/19,weekday,720,1.6,2.5,12.5,Credit,8
11/15/19,weekend,406,0.7,0,6.5,Credit,6.2068966
9/5/19,weekday,660,1,0,7.5,Cash,5.4545455
12/1/19,weekday,2312,17.29,0,44,Cash,26.922145
7/9/19,weekday,866,4.56,0,14.75,Cash,18.95612
6/13/19,weekday,159,0.59,0,4.75,Cash,13.358491
12/10/19,weekday,480,0.9,0,7.25,Cash,6.75
11/11/19,weekday,426,1.01,0,6.5,Cash,8.5352113
2/21/19,weekday,1140,3.7,2.1,16.1,Credit,11.684211
5/24/19,weekend,600,1.2,2,9.5,Credit,7.2
4/24/19,weekday,360,0.9,2,9.25,Credit,9
3/24/19,weekday,97,0.3,3,10,Credit,11.134021
1/3/19,weekday,1085,5.1,0,22.25,Credit,16.921659
5/25/19,weekend,450,1.1,2,9.25,Credit,8.8
7/30/19,weekday,1519,17.16,9.6,57.6,Credit,40.668861
7/15/19,weekday,3240,30.4,7,53.5,Credit,33.777778
1/24/19,weekday,383,1.34,2,9.5,Credit,12.5953
5/25/19,weekend,540,2,0,8.5,Cash,13.333333
9/30/19,weekday,1140,3.8,0,13.75,Cash,12
3/15/19,weekend,240,0.4,0,4.75,Cash,6
7/5/19,weekend,543,1.42,0,8.75,Cash,9.4143646
5/4/19,weekend,2788,17.89,0,45.5,Cash,23.10043
12/16/19,weekday,1255,16.71,9.2,55.2,Credit,47.933068
11/1/19,weekend,1320,3,0,13,Cash,8.1818182
4/18/19,weekday,600,1.2,2,9.75,Credit,7.2
2/19/19,weekday,488,1.4,0,8.5,Credit,10.327869
7/23/19,weekday,660,1.6,0,8.5,Cash,8.7272727
5/2/19,weekday,420,0.9,2,8.5,Credit,7.7142857
2/12/19,weekday,1360,6.66,4.35,26.1,Credit,17.629412
3/27/19,weekday,130,0.38,0,4.25,Cash,10.523077
4/24/19,weekday,1599,12.55,0,38.75,Cash,28.255159
8/23/19,weekend,590,1.38,0,7.75,Cash,8.420339
5/8/19,weekday,136,0.35,0,5.25,Cash,9.2647059
7/7/19,weekday,5024,15.6,0,40.25,Cash,11.178344
8/16/19,weekend,2530,20.08,0,51,Cash,28.572332
4/26/19,weekend,1740,14.2,6,46.5,Credit,29.37931
1/7/19,weekday,229,0.86,1,18.5,Credit,13.519651
9/20/19,weekend,700,1.84,2,11.5,Credit,9.4628571
8/11/19,weekday,561,1.21,0,8.5,Cash,7.7647059
12/9/19,weekday,360,1,0,6.5,Cash,10
10/26/19,weekend,1017,4.38,0,17,Cash,15.504425
11/1/19,weekend,462,1.39,0,7,Cash,10.831169
1/18/19,weekend,516,1.41,2,10,Credit,9.8372093
3/25/19,weekday,462,0.8,0,6.25,Cash,6.2337662
6/4/19,weekday,128,0.72,0,4.75,Cash,20.25
2/7/19,weekday,1140,2.2,0,12.5,Cash,6.9473684
10/22/19,weekday,600,0.1,1.65,9.9,Credit,0.6
10/23/19,weekday,331,0.8,0,6,Cash,8.7009063
4/16/19,weekday,568,1.49,0,8,Cash,9.443662
9/19/19,weekday,606,1.75,0,9,Cash,10.39604
8/20/19,weekday,380,1.05,1,8,Credit,9.9473684
2/23/19,weekend,1195,3.16,2.21,16.96,Credit,9.5196653
4/12/19,weekend,180,0.4,3,8.25,Credit,8
5/3/19,weekend,780,2.4,2.45,14.7,Credit,11.076923
4/16/19,weekday,1560,12.7,0,34.5,Cash,29.307692
3/18/19,weekday,360,1,0,6,Cash,10
6/28/19,weekend,335,0.57,0,5.5,Cash,6.1253731
6/23/19,weekday,511,1.74,0,7.75,Cash,12.258317
9/8/19,weekday,564,2.33,0,9.25,Cash,14.87234
9/12/19,weekday,596,1.4,2,10,Credit,8.4563758
8/21/19,weekday,420,0.9,2,8.25,Credit,7.7142857
4/23/19,weekday,2818,17.2,12,60,Credit,21.973031
8/28/19,weekday,650,1.61,0,8.5,Cash,8.9169231
3/10/19,weekday,1500,5.3,0,19.25,Cash,12.72
6/27/19,weekday,600,2.2,0,9.25,Cash,13.2
10/10/19,weekday,2383,17.7,12.44,62.19,Credit,26.739404
6/20/19,weekday,848,6.48,0,18.75,Cash,27.509434
7/20/19,weekend,377,1.13,3,10,Credit,10.790451
5/31/19,weekend,802,2.03,2,12,Credit,9.1122195
12/26/19,weekday,480,1.2,0,9,Cash,9
11/6/19,weekday,360,0.8,0,6,Cash,8
9/4/19,weekday,1491,1.25,0,12.25,Cash,3.0181087
10/26/19,weekend,720,0.1,0,12,Cash,0.5
11/20/19,weekday,475,2,2,10.75,Credit,15.157895
9/18/19,weekday,1680,9.1,5.3,31.3,Credit,19.5
8/30/19,weekend,290,0.81,1.5,7.5,Credit,10.055172
1/16/19,weekday,565,1.6,3,11.25,Credit,10.19469
7/18/19,weekday,1379,7.63,4.8,28.8,Credit,19.918782
8/1/19,weekday,2100,16.9,13.85,59.6,Credit,28.971429
8/19/19,weekday,390,1.79,0,7.75,Cash,16.523077
8/23/19,weekend,4579,15.01,0,58.75,Cash,11.80083
6/18/19,weekday,421,1.09,0,6.75,Cash,9.3206651
9/21/19,weekend,1976,9.3,0,26.25,Cash,16.94332
4/4/19,weekday,360,1.1,3,10,Credit,11
6/30/19,weekday,240,1.2,3,10.5,Credit,18
12/2/19,weekday,1294,3.73,0,15.25,Cash,10.377125
8/8/19,weekday,431,1.04,12,20,Credit,8.6867749
2/15/19,weekend,669,3.74,1.95,14.95,Credit,20.125561
10/2/19,weekday,360,0.29,0,5,Cash,2.9
9/27/19,weekend,564,1.37,2,10,Credit,8.7446809
2/1/19,weekend,402,1.06,2,9,Credit,9.4925373
8/3/19,weekend,720,1.7,2.05,11.8,Credit,8.5
11/19/19,weekday,512,0.94,0,6.75,Cash,6.609375
6/13/19,weekday,240,0.6,2,7,Credit,9
9/25/19,weekday,720,4.6,0,14.25,Cash,23
2/13/19,weekday,428,0.98,0,7.5,Cash,8.2429907
5/20/19,weekday,960,6,0,21.75,Credit,22.5
12/4/19,weekday,643,2.57,0,9.75,Cash,14.388802
3/12/19,weekday,1037,3.9,0,14,Cash,13.539055
1/11/19,weekend,370,1.24,3,11,Credit,12.064865
1/12/19,weekend,356,0.3,0,5,Cash,3.0337079
7/21/19,weekday,458,1.16,0,7.75,Cash,9.1179039
9/14/19,weekend,570,0.95,1,8.5,Credit,6
5/4/19,weekend,3046,20.78,15.9,68.9,Credit,24.559422
1/27/19,weekday,820,2.75,0,9.25,Cash,12.073171
8/31/19,weekend,610,2.18,0,9.5,Cash,12.865574
4/3/19,weekday,462,0.8,0.75,7.25,Credit,6.2337662
5/2/19,weekday,319,0.53,0,4.5,Cash,5.9811912
1/22/19,weekday,184,0.4,0,4.5,Cash,7.826087
2/10/19,weekday,720,3.5,2,14.75,Credit,17.5
9/3/19,weekday,377,0.73,0,6,Cash,6.9708223
8/20/19,weekday,455,1.05,0,6.5,Cash,8.3076923
11/22/19,weekend,784,1.87,0,9,Cash,8.5867347
9/5/19,weekday,240,0.8,0,6.25,Cash,12
8/19/19,weekday,1657,17.34,0,48,Cash,37.672903
3/28/19,weekday,545,1.69,0,7.75,Cash,11.163303
12/6/19,weekend,516,1,0,6.5,Cash,6.9767442
3/1/19,weekend,1146,9.2,4.95,29.7,Credit,28.900524
8/6/19,weekday,420,0.7,3,8.75,Credit,6
5/9/19,weekday,1737,11.6,6.25,37.5,Credit,24.041451
2/25/19,weekday,1243,13.05,11.1,66.6,Credit,37.795656
7/27/19,weekend,760,3.99,4.12,17.87,Credit,18.9
9/8/19,weekday,2371,16.03,9.4,56.4,Credit,24.339097
3/10/19,weekday,915,7.31,0,24,Cash,28.760656
6/15/19,weekend,2460,16.7,0,42.75,Cash,24.439024
4/7/19,weekday,343,1.3,2,8.75,Credit,13.644315
2/22/19,weekend,2904,13.98,8,51.25,Credit,17.330579
6/12/19,weekday,284,1.27,2,11.75,Credit,16.098592
2/9/19,weekend,540,1.49,0,8,Credit,9.9333333
2/22/19,weekend,683,1.47,0,9.75,Cash,7.7481698
8/11/19,weekday,360,1.5,0,6.75,Credit,15
1/8/19,weekday,420,1.1,0,7,Cash,9.4285714
7/23/19,weekday,240,0.7,3,8,Credit,10.5
4/11/19,weekday,1658,9.77,5.9,35.4,Credit,21.21351
6/18/19,weekday,2160,17.9,0,44.75,Cash,29.833333
3/9/19,weekend,660,5.5,3.2,19.2,Credit,30
12/31/19,weekday,714,1.71,2,12,Credit,8.6218487
2/24/19,weekday,534,1.64,0,8.25,Cash,11.05618
11/16/19,weekend,660,1.8,2,11.5,Credit,9.8181818
1/16/19,weekday,360,0.7,1,6.75,Credit,7
12/21/19,weekend,460,2.39,2,11.5,Credit,18.704348
6/21/19,weekend,397,1.03,0,6.25,Cash,9.3400504
9/29/19,weekday,729,1.58,0,9.5,Cash,7.8024691
3/29/19,weekend,1860,17.7,8.75,52.5,Credit,34.258065
4/12/19,weekend,247,0.3,0,4.75,Cash,4.3724696
9/10/19,weekday,149,0.26,0,4,Cash,6.2818792
11/8/19,weekend,300,0.8,1.5,7.5,Credit,9.6
12/12/19,weekday,704,1.76,4,13.5,Credit,9
4/15/19,weekday,360,0.8,1,6.75,Credit,8
3/2/19,weekend,1000,6.36,0,18,Cash,22.896
6/26/19,weekday,506,1.45,2,10,Credit,10.316206
10/12/19,weekend,1020,5,0,17.25,Cash,17.647059
3/4/19,weekday,769,1.7,2,12.75,Credit,7.9583875
1/2/19,weekday,420,1.3,0,7,Cash,11.142857
10/22/19,weekday,399,1.09,0,6,Cash,9.8345865
12/15/19,weekday,600,3.8,0,12,Cash,22.8
9/5/19,weekday,823,7.86,0,21.25,Cash,34.381531
3/25/19,weekday,900,2,0,10.75,Cash,8
5/15/19,weekday,677,1.12,2,10.25,Credit,5.9556869
4/1/19,weekday,2049,18.23,9.85,59.1,Credit,32.029283
12/10/19,weekday,502,1.15,0,7,Cash,8.247012
9/3/19,weekday,322,0.92,4,10.5,Credit,10.285714
10/16/19,weekday,201,0.25,0,4,Cash,4.4776119
9/26/19,weekday,349,0.82,0,6,Cash,8.4584527
10/27/19,weekday,469,3.8,0,14.5,Cash,29.168443
2/27/19,weekday,1488,15.02,4.5,46.5,Credit,36.33871
12/3/19,weekday,1440,3.7,3.35,19.6,Credit,9.25
6/1/19,weekend,3480,15.9,0,49,Cash,16.448276
3/27/19,weekday,494,1,0,7.75,Cash,7.2874494
12/18/19,weekday,1980,17.8,0,50,Cash,32.363636
2/6/19,weekday,608,2,0,8.75,Cash,11.842105
2/16/19,weekend,252,0.5,0,7,Cash,7.1428571
9/19/19,weekday,1080,3.5,0,13.25,Cash,11.666667
12/12/19,weekday,480,0.1,2,12.5,Credit,0.75
11/5/19,weekday,344,0.86,0,6,Cash,9
9/20/19,weekend,374,0.81,2,8.25,Credit,7.7967914
7/30/19,weekday,2220,1.1,11.55,57.3,Credit,1.7837838
8/12/19,weekday,1704,17.62,9.65,57.9,Credit,37.225352
3/6/19,weekday,600,2,0,9.75,Cash,12
1/1/19,weekday,120,0.7,0,4.75,Cash,21
3/23/19,weekend,300,0.9,0,7,Cash,10.8
1/24/19,weekday,347,1.1,2,8.75,Credit,11.412104
2/26/19,weekday,2297,9.8,6.5,39,Credit,15.359164
10/1/19,weekday,482,1.66,2,10,Credit,12.39834
5/3/19,weekend,2098,14,8.4,50.4,Credit,24.022879
1/18/19,weekend,647,1.44,1,9.5,Credit,8.0123648
1/10/19,weekday,540,2.4,0,13.75,Cash,16
10/24/19,weekday,219,0.3,2,6.75,Credit,4.9315068
11/1/19,weekend,1658,10.26,6.5,39,Credit,22.277443
5/17/19,weekend,969,3.01,2.5,15,Credit,11.182663
11/13/19,weekday,1048,3.78,4.5,19.5,Credit,12.984733
10/17/19,weekday,720,2,0,11.5,Cash,10
1/23/19,weekday,293,1.62,0,11.75,Cash,19.904437
5/15/19,weekday,539,0.72,2,9,Credit,4.8089054
5/30/19,weekday,2520,16.6,9.4,56.4,Credit,23.714286
10/27/19,weekday,420,1.4,3,10,Credit,12
3/22/19,weekend,301,0.55,2,8.75,Credit,6.5780731
6/3/19,weekday,406,1.22,0,6.5,Cash,10.817734
1/14/19,weekday,407,1.18,0,6.25,Cash,10.437346
4/4/19,weekday,665,1,0,7.25,Cash,5.4135338
4/10/19,weekday,960,1.16,0,9.25,Cash,4.35
12/20/19,weekend,7320,3.5,0,47.5,Cash,1.7213115
8/30/19,weekend,480,0.1,2,11.25,Credit,0.75
6/1/19,weekend,240,0.6,0,5.25,Cash,9
2/7/19,weekday,1534,17.91,5,54.75,Credit,42.031291
11/29/19,weekend,240,0.8,0,6.25,Cash,12
9/17/19,weekday,721,1.22,0,7.75,Cash,6.0915395
1/1/19,weekday,600,0.9,0,8.5,Cash,5.4
3/28/19,weekday,360,1.4,2,9,Credit,14
3/16/19,weekend,300,1,2,8.25,Credit,12
9/17/19,weekday,412,0.85,3,9.5,Credit,7.4271845
2/1/19,weekend,1980,18.6,10,60,Credit,33.818182
3/30/19,weekend,366,0.76,2,10.25,Credit,7.4754098
11/19/19,weekday,557,1.27,2.31,9.81,Credit,8.2082585
4/9/19,weekday,780,1.9,2.3,13.8,Credit,8.7692308
11/18/19,weekday,645,1.53,0,9.25,Cash,8.5395349
9/28/19,weekend,240,0.5,0,4.75,Cash,7.5
3/5/19,weekday,1785,13.49,7.75,46.5,Credit,27.206723
8/15/19,weekday,660,3.8,0,17.5,Cash,20.727273
6/5/19,weekday,2700,18.1,12.6,62.6,Credit,24.133333
1/10/19,weekday,725,4.8,0,14.75,Cash,23.834483
10/24/19,weekday,540,1.6,0,8,Cash,10.666667
5/30/19,weekday,684,3.52,0,12,Cash,18.526316
8/18/19,weekday,1260,12.4,4,39.75,Credit,35.428571
8/8/19,weekday,2645,18.57,9.65,57.9,Credit,25.274858
3/20/19,weekday,240,0.7,0,5.25,Cash,10.5
4/10/19,weekday,397,1.21,2,9.25,Credit,10.972292
10/21/19,weekday,2304,14.33,11.12,55.62,Credit,22.390625
6/12/19,weekday,517,2.24,2,11.75,Credit,15.597679
6/4/19,weekday,272,1.03,3,9.25,Credit,13.632353
12/16/19,weekday,240,1.3,2,8.5,Credit,19.5
4/24/19,weekday,1080,5.8,0,16.4,Cash,19.333333
2/5/19,weekday,616,3.46,0,12,Cash,20.220779
8/4/19,weekday,554,4.31,2,15.75,Credit,28.00722
6/18/19,weekday,1108,2.3,0,11.25,Cash,7.4729242
10/26/19,weekend,1242,3.8,0,13.75,Cash,11.014493
12/8/19,weekday,389,2.69,0,9.5,Cash,24.894602
8/13/19,weekday,960,13.5,11.3,67.3,Credit,50.625
8/13/19,weekday,2108,14,0,38.25,Cash,23.908918
12/12/19,weekday,3889,16.3,9,54,Credit,15.088712
7/28/19,weekday,420,1.3,0,6.75,Cash,11.142857
8/16/19,weekend,683,1.15,0,7.75,Cash,6.0614934
11/19/19,weekday,861,2.2,3,14,Credit,9.1986063
12/13/19,weekend,848,6.72,0,19,Cash,28.528302
6/20/19,weekday,660,1.1,0,9,Cash,6
3/20/19,weekday,660,1.2,2,9.75,Credit,6.5454545
